agency_cd,site_no,datetime,tz_cd,datetime,101280_00060,101280_00060_cd,
USGS,8353000,9/13/2019,11:45,9/13/2019 11:45,MDT,0.02,P
USGS,8353000,9/13/2019,12:00,9/13/2019 12:00,MDT,0.02,P
USGS,8353000,9/13/2019,12:15,9/13/2019 12:15,MDT,0.02,P
USGS,8353000,9/13/2019,12:30,9/13/2019 12:30,MDT,0.02,P
USGS,8353000,9/13/2019,12:45,9/13/2019 12:45,MDT,0.02,P
USGS,8353000,9/13/2019,13:00,9/13/2019 13:00,MDT,0.02,P
USGS,8353000,9/13/2019,13:15,9/13/2019 13:15,MDT,0.02,P
USGS,8353000,9/13/2019,13:30,9/13/2019 13:30,MDT,0.02,P
USGS,8353000,9/13/2019,13:45,9/13/2019 13:45,MDT,0.02,P
USGS,8353000,9/13/2019,14:00,9/13/2019 14:00,MDT,0.02,P
USGS,8353000,9/13/2019,14:15,9/13/2019 14:15,MDT,0.02,P
USGS,8353000,9/13/2019,14:30,9/13/2019 14:30,MDT,0.02,P
USGS,8353000,9/13/2019,14:45,9/13/2019 14:45,MDT,0.02,P
USGS,8353000,9/13/2019,15:00,9/13/2019 15:00,MDT,0.02,P
USGS,8353000,9/13/2019,15:15,9/13/2019 15:15,MDT,0.02,P
USGS,8353000,9/13/2019,15:30,9/13/2019 15:30,MDT,0.02,P
USGS,8353000,9/13/2019,15:45,9/13/2019 15:45,MDT,0.02,P
USGS,8353000,9/13/2019,16:00,9/13/2019 16:00,MDT,0.02,P
USGS,8353000,9/13/2019,16:15,9/13/2019 16:15,MDT,0.02,P
USGS,8353000,9/13/2019,16:30,9/13/2019 16:30,MDT,0.02,P
USGS,8353000,9/13/2019,16:45,9/13/2019 16:45,MDT,0.02,P
USGS,8353000,9/13/2019,17:00,9/13/2019 17:00,MDT,0.02,P
USGS,8353000,9/13/2019,17:15,9/13/2019 17:15,MDT,0.02,P
USGS,8353000,9/13/2019,17:30,9/13/2019 17:30,MDT,0.02,P
USGS,8353000,9/13/2019,17:45,9/13/2019 17:45,MDT,0.02,P
USGS,8353000,9/13/2019,18:00,9/13/2019 18:00,MDT,0.02,P
USGS,8353000,9/13/2019,18:15,9/13/2019 18:15,MDT,0.02,P
USGS,8353000,9/13/2019,18:30,9/13/2019 18:30,MDT,0.02,P
USGS,8353000,9/13/2019,18:45,9/13/2019 18:45,MDT,0.02,P
USGS,8353000,9/13/2019,19:00,9/13/2019 19:00,MDT,0.02,P
USGS,8353000,9/13/2019,19:15,9/13/2019 19:15,MDT,0.02,P
USGS,8353000,9/13/2019,19:30,9/13/2019 19:30,MDT,0.02,P
USGS,8353000,9/13/2019,19:45,9/13/2019 19:45,MDT,0.02,P
USGS,8353000,9/13/2019,20:00,9/13/2019 20:00,MDT,0.02,P
USGS,8353000,9/13/2019,20:15,9/13/2019 20:15,MDT,0.02,P
USGS,8353000,9/13/2019,20:30,9/13/2019 20:30,MDT,0.02,P
USGS,8353000,9/13/2019,20:45,9/13/2019 20:45,MDT,0.02,P
USGS,8353000,9/13/2019,21:00,9/13/2019 21:00,MDT,0.02,P
USGS,8353000,9/13/2019,21:15,9/13/2019 21:15,MDT,0.02,P
USGS,8353000,9/13/2019,21:30,9/13/2019 21:30,MDT,0.02,P
USGS,8353000,9/13/2019,21:45,9/13/2019 21:45,MDT,0.02,P
USGS,8353000,9/13/2019,22:00,9/13/2019 22:00,MDT,0.02,P
USGS,8353000,9/13/2019,22:15,9/13/2019 22:15,MDT,0.02,P
USGS,8353000,9/13/2019,22:30,9/13/2019 22:30,MDT,0.02,P
USGS,8353000,9/13/2019,22:45,9/13/2019 22:45,MDT,0.02,P
USGS,8353000,9/13/2019,23:00,9/13/2019 23:00,MDT,0.02,P
USGS,8353000,9/13/2019,23:15,9/13/2019 23:15,MDT,0.02,P
USGS,8353000,9/13/2019,23:30,9/13/2019 23:30,MDT,0.02,P
USGS,8353000,9/13/2019,23:45,9/13/2019 23:45,MDT,0.02,P
USGS,8353000,9/14/2019,0:00,9/14/2019 0:00,MDT,0.02,P
USGS,8353000,9/14/2019,0:15,9/14/2019 0:15,MDT,0.02,P
USGS,8353000,9/14/2019,0:30,9/14/2019 0:30,MDT,0.02,P
USGS,8353000,9/14/2019,0:45,9/14/2019 0:45,MDT,0.02,P
USGS,8353000,9/14/2019,1:00,9/14/2019 1:00,MDT,0.02,P
USGS,8353000,9/14/2019,1:15,9/14/2019 1:15,MDT,0.02,P
USGS,8353000,9/14/2019,1:30,9/14/2019 1:30,MDT,0.02,P
USGS,8353000,9/14/2019,1:45,9/14/2019 1:45,MDT,0.02,P
USGS,8353000,9/14/2019,2:00,9/14/2019 2:00,MDT,0.02,P
USGS,8353000,9/14/2019,2:15,9/14/2019 2:15,MDT,0.02,P
USGS,8353000,9/14/2019,2:30,9/14/2019 2:30,MDT,0.02,P
USGS,8353000,9/14/2019,2:45,9/14/2019 2:45,MDT,0.02,P
USGS,8353000,9/14/2019,3:00,9/14/2019 3:00,MDT,0.02,P
USGS,8353000,9/14/2019,3:15,9/14/2019 3:15,MDT,0.02,P
USGS,8353000,9/14/2019,3:30,9/14/2019 3:30,MDT,0.02,P
USGS,8353000,9/14/2019,3:45,9/14/2019 3:45,MDT,0.02,P
USGS,8353000,9/14/2019,4:00,9/14/2019 4:00,MDT,0.02,P
USGS,8353000,9/14/2019,4:15,9/14/2019 4:15,MDT,0.02,P
USGS,8353000,9/14/2019,4:30,9/14/2019 4:30,MDT,0.02,P
USGS,8353000,9/14/2019,4:45,9/14/2019 4:45,MDT,0.02,P
USGS,8353000,9/14/2019,5:00,9/14/2019 5:00,MDT,0.02,P
USGS,8353000,9/14/2019,5:15,9/14/2019 5:15,MDT,0.02,P
USGS,8353000,9/14/2019,5:30,9/14/2019 5:30,MDT,0.02,P
USGS,8353000,9/14/2019,5:45,9/14/2019 5:45,MDT,0.02,P
USGS,8353000,9/14/2019,6:00,9/14/2019 6:00,MDT,0.02,P
USGS,8353000,9/14/2019,6:15,9/14/2019 6:15,MDT,0.02,P
USGS,8353000,9/14/2019,6:30,9/14/2019 6:30,MDT,0.02,P
USGS,8353000,9/14/2019,6:45,9/14/2019 6:45,MDT,0.02,P
USGS,8353000,9/14/2019,7:00,9/14/2019 7:00,MDT,0.02,P
USGS,8353000,9/14/2019,7:15,9/14/2019 7:15,MDT,0.02,P
USGS,8353000,9/14/2019,7:30,9/14/2019 7:30,MDT,0.02,P
USGS,8353000,9/14/2019,7:45,9/14/2019 7:45,MDT,0.02,P
USGS,8353000,9/14/2019,8:00,9/14/2019 8:00,MDT,0.02,P
USGS,8353000,9/14/2019,8:15,9/14/2019 8:15,MDT,0.02,P
USGS,8353000,9/14/2019,8:30,9/14/2019 8:30,MDT,0.02,P
USGS,8353000,9/14/2019,8:45,9/14/2019 8:45,MDT,0.02,P
USGS,8353000,9/14/2019,9:00,9/14/2019 9:00,MDT,0.02,P
USGS,8353000,9/14/2019,9:15,9/14/2019 9:15,MDT,0.02,P
USGS,8353000,9/14/2019,9:30,9/14/2019 9:30,MDT,0.02,P
USGS,8353000,9/14/2019,9:45,9/14/2019 9:45,MDT,0.02,P
USGS,8353000,9/14/2019,10:00,9/14/2019 10:00,MDT,0.02,P
USGS,8353000,9/14/2019,10:15,9/14/2019 10:15,MDT,0.02,P
USGS,8353000,9/14/2019,10:30,9/14/2019 10:30,MDT,0.02,P
USGS,8353000,9/14/2019,10:45,9/14/2019 10:45,MDT,0.02,P
USGS,8353000,9/14/2019,11:00,9/14/2019 11:00,MDT,0.02,P
USGS,8353000,9/14/2019,11:15,9/14/2019 11:15,MDT,0.02,P
USGS,8353000,9/14/2019,11:30,9/14/2019 11:30,MDT,0.02,P
USGS,8353000,9/14/2019,11:45,9/14/2019 11:45,MDT,0.02,P
USGS,8353000,9/14/2019,12:00,9/14/2019 12:00,MDT,0.02,P
USGS,8353000,9/14/2019,12:15,9/14/2019 12:15,MDT,0.02,P
USGS,8353000,9/14/2019,12:30,9/14/2019 12:30,MDT,0.02,P
USGS,8353000,9/14/2019,12:45,9/14/2019 12:45,MDT,0.02,P
USGS,8353000,9/14/2019,13:00,9/14/2019 13:00,MDT,0.02,P
USGS,8353000,9/14/2019,13:15,9/14/2019 13:15,MDT,0.02,P
USGS,8353000,9/14/2019,13:30,9/14/2019 13:30,MDT,0.02,P
USGS,8353000,9/14/2019,13:45,9/14/2019 13:45,MDT,0.02,P
USGS,8353000,9/14/2019,14:00,9/14/2019 14:00,MDT,0.02,P
USGS,8353000,9/14/2019,14:15,9/14/2019 14:15,MDT,0.02,P
USGS,8353000,9/14/2019,14:30,9/14/2019 14:30,MDT,0.02,P
USGS,8353000,9/14/2019,14:45,9/14/2019 14:45,MDT,0.02,P
USGS,8353000,9/14/2019,15:00,9/14/2019 15:00,MDT,0.02,P
USGS,8353000,9/14/2019,15:15,9/14/2019 15:15,MDT,0.02,P
USGS,8353000,9/14/2019,15:30,9/14/2019 15:30,MDT,0.02,P
USGS,8353000,9/14/2019,15:45,9/14/2019 15:45,MDT,0.02,P
USGS,8353000,9/14/2019,16:00,9/14/2019 16:00,MDT,0.02,P
USGS,8353000,9/14/2019,16:15,9/14/2019 16:15,MDT,0.02,P
USGS,8353000,9/14/2019,16:30,9/14/2019 16:30,MDT,3.4,P
USGS,8353000,9/14/2019,16:45,9/14/2019 16:45,MDT,17.8,P
USGS,8353000,9/14/2019,17:00,9/14/2019 17:00,MDT,34.9,P
USGS,8353000,9/14/2019,17:15,9/14/2019 17:15,MDT,55.4,P
USGS,8353000,9/14/2019,17:30,9/14/2019 17:30,MDT,76.9,P
USGS,8353000,9/14/2019,17:45,9/14/2019 17:45,MDT,110,P
USGS,8353000,9/14/2019,18:00,9/14/2019 18:00,MDT,149,P
USGS,8353000,9/14/2019,18:15,9/14/2019 18:15,MDT,204,P
USGS,8353000,9/14/2019,18:30,9/14/2019 18:30,MDT,246,P
USGS,8353000,9/14/2019,18:45,9/14/2019 18:45,MDT,287,P
USGS,8353000,9/14/2019,19:00,9/14/2019 19:00,MDT,316,P
USGS,8353000,9/14/2019,19:15,9/14/2019 19:15,MDT,336,P
USGS,8353000,9/14/2019,19:30,9/14/2019 19:30,MDT,347,P
USGS,8353000,9/14/2019,19:45,9/14/2019 19:45,MDT,350,P
USGS,8353000,9/14/2019,20:00,9/14/2019 20:00,MDT,350,P
USGS,8353000,9/14/2019,20:15,9/14/2019 20:15,MDT,344,P
USGS,8353000,9/14/2019,20:30,9/14/2019 20:30,MDT,338,P
USGS,8353000,9/14/2019,20:45,9/14/2019 20:45,MDT,327,P
USGS,8353000,9/14/2019,21:00,9/14/2019 21:00,MDT,318,P
USGS,8353000,9/14/2019,21:15,9/14/2019 21:15,MDT,304,P
USGS,8353000,9/14/2019,21:30,9/14/2019 21:30,MDT,289,P
USGS,8353000,9/14/2019,21:45,9/14/2019 21:45,MDT,269,P
USGS,8353000,9/14/2019,22:00,9/14/2019 22:00,MDT,249,P
USGS,8353000,9/14/2019,22:15,9/14/2019 22:15,MDT,227,P
USGS,8353000,9/14/2019,22:30,9/14/2019 22:30,MDT,203,P
USGS,8353000,9/14/2019,22:45,9/14/2019 22:45,MDT,177,P
USGS,8353000,9/14/2019,23:00,9/14/2019 23:00,MDT,152,P
USGS,8353000,9/14/2019,23:15,9/14/2019 23:15,MDT,129,P
USGS,8353000,9/14/2019,23:30,9/14/2019 23:30,MDT,114,P
USGS,8353000,9/14/2019,23:45,9/14/2019 23:45,MDT,99,P
USGS,8353000,9/15/2019,0:00,9/15/2019 0:00,MDT,84.8,P
USGS,8353000,9/15/2019,0:15,9/15/2019 0:15,MDT,74.5,P
USGS,8353000,9/15/2019,0:30,9/15/2019 0:30,MDT,66,P
USGS,8353000,9/15/2019,0:45,9/15/2019 0:45,MDT,58.3,P
USGS,8353000,9/15/2019,1:00,9/15/2019 1:00,MDT,51.4,P
USGS,8353000,9/15/2019,1:15,9/15/2019 1:15,MDT,44.4,P
USGS,8353000,9/15/2019,1:30,9/15/2019 1:30,MDT,38.1,P
USGS,8353000,9/15/2019,1:45,9/15/2019 1:45,MDT,31.5,P
USGS,8353000,9/15/2019,2:00,9/15/2019 2:00,MDT,24.9,P
USGS,8353000,9/15/2019,2:15,9/15/2019 2:15,MDT,20.3,P
USGS,8353000,9/15/2019,2:30,9/15/2019 2:30,MDT,18.1,P
USGS,8353000,9/15/2019,2:45,9/15/2019 2:45,MDT,16.3,P
USGS,8353000,9/15/2019,3:00,9/15/2019 3:00,MDT,15.5,P
USGS,8353000,9/15/2019,3:15,9/15/2019 3:15,MDT,14.4,P
USGS,8353000,9/15/2019,3:30,9/15/2019 3:30,MDT,14.1,P
USGS,8353000,9/15/2019,3:45,9/15/2019 3:45,MDT,13.6,P
USGS,8353000,9/15/2019,4:00,9/15/2019 4:00,MDT,12.9,P
USGS,8353000,9/15/2019,4:15,9/15/2019 4:15,MDT,12.6,P
USGS,8353000,9/15/2019,4:30,9/15/2019 4:30,MDT,11.9,P
USGS,8353000,9/15/2019,4:45,9/15/2019 4:45,MDT,11.5,P
USGS,8353000,9/15/2019,5:00,9/15/2019 5:00,MDT,11,P
USGS,8353000,9/15/2019,5:15,9/15/2019 5:15,MDT,10.6,P
USGS,8353000,9/15/2019,5:30,9/15/2019 5:30,MDT,10.4,P
USGS,8353000,9/15/2019,5:45,9/15/2019 5:45,MDT,9.94,P
USGS,8353000,9/15/2019,6:00,9/15/2019 6:00,MDT,9.53,P
USGS,8353000,9/15/2019,6:15,9/15/2019 6:15,MDT,9.33,P
USGS,8353000,9/15/2019,6:30,9/15/2019 6:30,MDT,8.94,P
USGS,8353000,9/15/2019,6:45,9/15/2019 6:45,MDT,8.75,P
USGS,8353000,9/15/2019,7:00,9/15/2019 7:00,MDT,8.56,P
USGS,8353000,9/15/2019,7:15,9/15/2019 7:15,MDT,8.37,P
USGS,8353000,9/15/2019,7:30,9/15/2019 7:30,MDT,7.63,P
USGS,8353000,9/15/2019,7:45,9/15/2019 7:45,MDT,7.63,P
USGS,8353000,9/15/2019,8:00,9/15/2019 8:00,MDT,7.25,P
USGS,8353000,9/15/2019,8:15,9/15/2019 8:15,MDT,6.9,P
USGS,8353000,9/15/2019,8:30,9/15/2019 8:30,MDT,6.56,P
USGS,8353000,9/15/2019,8:45,9/15/2019 8:45,MDT,6.23,P
USGS,8353000,9/15/2019,9:00,9/15/2019 9:00,MDT,6.23,P
USGS,8353000,9/15/2019,9:15,9/15/2019 9:15,MDT,5.91,P
USGS,8353000,9/15/2019,9:30,9/15/2019 9:30,MDT,5.61,P
USGS,8353000,9/15/2019,9:45,9/15/2019 9:45,MDT,5.33,P
USGS,8353000,9/15/2019,10:00,9/15/2019 10:00,MDT,5.33,P
USGS,8353000,9/15/2019,10:15,9/15/2019 10:15,MDT,5.05,P
USGS,8353000,9/15/2019,10:30,9/15/2019 10:30,MDT,4.79,P
USGS,8353000,9/15/2019,10:45,9/15/2019 10:45,MDT,4.54,P
USGS,8353000,9/15/2019,11:00,9/15/2019 11:00,MDT,4.54,P
USGS,8353000,9/15/2019,11:15,9/15/2019 11:15,MDT,4.3,P
USGS,8353000,9/15/2019,11:30,9/15/2019 11:30,MDT,4.3,P
USGS,8353000,9/15/2019,11:45,9/15/2019 11:45,MDT,4.07,P
USGS,8353000,9/15/2019,12:00,9/15/2019 12:00,MDT,4.07,P
USGS,8353000,9/15/2019,12:15,9/15/2019 12:15,MDT,3.84,P
USGS,8353000,9/15/2019,12:30,9/15/2019 12:30,MDT,3.84,P
USGS,8353000,9/15/2019,12:45,9/15/2019 12:45,MDT,3.61,P
USGS,8353000,9/15/2019,13:00,9/15/2019 13:00,MDT,3.61,P
USGS,8353000,9/15/2019,13:15,9/15/2019 13:15,MDT,3.4,P
USGS,8353000,9/15/2019,13:30,9/15/2019 13:30,MDT,3.19,P
USGS,8353000,9/15/2019,13:45,9/15/2019 13:45,MDT,3.19,P
USGS,8353000,9/15/2019,14:00,9/15/2019 14:00,MDT,3.19,P
USGS,8353000,9/15/2019,14:15,9/15/2019 14:15,MDT,3,P
USGS,8353000,9/15/2019,14:30,9/15/2019 14:30,MDT,3,P
USGS,8353000,9/15/2019,14:45,9/15/2019 14:45,MDT,3,P
USGS,8353000,9/15/2019,15:00,9/15/2019 15:00,MDT,2.81,P
USGS,8353000,9/15/2019,15:15,9/15/2019 15:15,MDT,2.81,P
USGS,8353000,9/15/2019,15:30,9/15/2019 15:30,MDT,2.64,P
USGS,8353000,9/15/2019,15:45,9/15/2019 15:45,MDT,2.64,P
USGS,8353000,9/15/2019,16:00,9/15/2019 16:00,MDT,2.64,P
USGS,8353000,9/15/2019,16:15,9/15/2019 16:15,MDT,2.64,P
USGS,8353000,9/15/2019,16:30,9/15/2019 16:30,MDT,2.47,P
USGS,8353000,9/15/2019,16:45,9/15/2019 16:45,MDT,2.47,P
USGS,8353000,9/15/2019,17:00,9/15/2019 17:00,MDT,2.32,P
USGS,8353000,9/15/2019,17:15,9/15/2019 17:15,MDT,2.32,P
USGS,8353000,9/15/2019,17:30,9/15/2019 17:30,MDT,2.32,P
USGS,8353000,9/15/2019,17:45,9/15/2019 17:45,MDT,2.32,P
USGS,8353000,9/15/2019,18:00,9/15/2019 18:00,MDT,2.17,P
USGS,8353000,9/15/2019,18:15,9/15/2019 18:15,MDT,2.17,P
USGS,8353000,9/15/2019,18:30,9/15/2019 18:30,MDT,2.17,P
USGS,8353000,9/15/2019,18:45,9/15/2019 18:45,MDT,2.03,P
USGS,8353000,9/15/2019,19:00,9/15/2019 19:00,MDT,2.03,P
USGS,8353000,9/15/2019,19:15,9/15/2019 19:15,MDT,2.03,P
USGS,8353000,9/15/2019,19:30,9/15/2019 19:30,MDT,2.03,P
USGS,8353000,9/15/2019,19:45,9/15/2019 19:45,MDT,1.9,P
USGS,8353000,9/15/2019,20:00,9/15/2019 20:00,MDT,1.9,P
USGS,8353000,9/15/2019,20:15,9/15/2019 20:15,MDT,1.9,P
USGS,8353000,9/15/2019,20:30,9/15/2019 20:30,MDT,1.9,P
USGS,8353000,9/15/2019,20:45,9/15/2019 20:45,MDT,1.9,P
USGS,8353000,9/15/2019,21:00,9/15/2019 21:00,MDT,1.77,P
USGS,8353000,9/15/2019,21:15,9/15/2019 21:15,MDT,1.77,P
USGS,8353000,9/15/2019,21:30,9/15/2019 21:30,MDT,1.77,P
USGS,8353000,9/15/2019,21:45,9/15/2019 21:45,MDT,1.77,P
USGS,8353000,9/15/2019,22:00,9/15/2019 22:00,MDT,1.65,P
USGS,8353000,9/15/2019,22:15,9/15/2019 22:15,MDT,1.65,P
USGS,8353000,9/15/2019,22:30,9/15/2019 22:30,MDT,1.65,P
USGS,8353000,9/15/2019,22:45,9/15/2019 22:45,MDT,1.65,P
USGS,8353000,9/15/2019,23:00,9/15/2019 23:00,MDT,1.54,P
USGS,8353000,9/15/2019,23:15,9/15/2019 23:15,MDT,1.65,P
USGS,8353000,9/15/2019,23:30,9/15/2019 23:30,MDT,1.54,P
USGS,8353000,9/15/2019,23:45,9/15/2019 23:45,MDT,1.54,P
USGS,8353000,9/16/2019,0:00,9/16/2019 0:00,MDT,1.54,P
USGS,8353000,9/16/2019,0:15,9/16/2019 0:15,MDT,1.54,P
USGS,8353000,9/16/2019,0:30,9/16/2019 0:30,MDT,1.54,P
USGS,8353000,9/16/2019,0:45,9/16/2019 0:45,MDT,1.54,P
USGS,8353000,9/16/2019,1:00,9/16/2019 1:00,MDT,1.54,P
USGS,8353000,9/16/2019,1:15,9/16/2019 1:15,MDT,1.44,P
USGS,8353000,9/16/2019,1:30,9/16/2019 1:30,MDT,1.44,P
USGS,8353000,9/16/2019,1:45,9/16/2019 1:45,MDT,1.44,P
USGS,8353000,9/16/2019,2:00,9/16/2019 2:00,MDT,1.44,P
USGS,8353000,9/16/2019,2:15,9/16/2019 2:15,MDT,1.44,P
USGS,8353000,9/16/2019,2:30,9/16/2019 2:30,MDT,1.44,P
USGS,8353000,9/16/2019,2:45,9/16/2019 2:45,MDT,1.34,P
USGS,8353000,9/16/2019,3:00,9/16/2019 3:00,MDT,1.34,P
USGS,8353000,9/16/2019,3:15,9/16/2019 3:15,MDT,1.34,P
USGS,8353000,9/16/2019,3:30,9/16/2019 3:30,MDT,1.34,P
USGS,8353000,9/16/2019,3:45,9/16/2019 3:45,MDT,1.34,P
USGS,8353000,9/16/2019,4:00,9/16/2019 4:00,MDT,1.34,P
USGS,8353000,9/16/2019,4:15,9/16/2019 4:15,MDT,1.25,P
USGS,8353000,9/16/2019,4:30,9/16/2019 4:30,MDT,1.25,P
USGS,8353000,9/16/2019,4:45,9/16/2019 4:45,MDT,1.34,P
USGS,8353000,9/16/2019,5:00,9/16/2019 5:00,MDT,1.25,P
USGS,8353000,9/16/2019,5:15,9/16/2019 5:15,MDT,1.25,P
USGS,8353000,9/16/2019,5:30,9/16/2019 5:30,MDT,1.25,P
USGS,8353000,9/16/2019,5:45,9/16/2019 5:45,MDT,1.25,P
USGS,8353000,9/16/2019,6:00,9/16/2019 6:00,MDT,1.25,P
USGS,8353000,9/16/2019,6:15,9/16/2019 6:15,MDT,1.25,P
USGS,8353000,9/16/2019,6:30,9/16/2019 6:30,MDT,1.25,P
USGS,8353000,9/16/2019,6:45,9/16/2019 6:45,MDT,1.16,P
USGS,8353000,9/16/2019,7:00,9/16/2019 7:00,MDT,1.16,P
USGS,8353000,9/16/2019,7:15,9/16/2019 7:15,MDT,1.16,P
USGS,8353000,9/16/2019,7:30,9/16/2019 7:30,MDT,1.16,P
USGS,8353000,9/16/2019,7:45,9/16/2019 7:45,MDT,1.16,P
USGS,8353000,9/16/2019,8:00,9/16/2019 8:00,MDT,1.16,P
USGS,8353000,9/16/2019,8:15,9/16/2019 8:15,MDT,1.16,P
USGS,8353000,9/16/2019,8:30,9/16/2019 8:30,MDT,1.16,P
USGS,8353000,9/16/2019,8:45,9/16/2019 8:45,MDT,1.16,P
USGS,8353000,9/16/2019,9:00,9/16/2019 9:00,MDT,1.08,P
USGS,8353000,9/16/2019,9:15,9/16/2019 9:15,MDT,1.08,P
USGS,8353000,9/16/2019,9:30,9/16/2019 9:30,MDT,1.16,P
USGS,8353000,9/16/2019,9:45,9/16/2019 9:45,MDT,1.16,P
USGS,8353000,9/16/2019,10:00,9/16/2019 10:00,MDT,1.08,P
USGS,8353000,9/16/2019,10:15,9/16/2019 10:15,MDT,1.08,P
USGS,8353000,9/16/2019,10:30,9/16/2019 10:30,MDT,1.08,P
USGS,8353000,9/16/2019,10:45,9/16/2019 10:45,MDT,1.08,P
USGS,8353000,9/16/2019,11:00,9/16/2019 11:00,MDT,1.08,P
USGS,8353000,9/16/2019,11:15,9/16/2019 11:15,MDT,1.08,P
USGS,8353000,9/16/2019,11:30,9/16/2019 11:30,MDT,1.08,P
USGS,8353000,9/16/2019,11:45,9/16/2019 11:45,MDT,1.08,P
USGS,8353000,9/16/2019,12:00,9/16/2019 12:00,MDT,1.08,P
USGS,8353000,9/16/2019,12:15,9/16/2019 12:15,MDT,1.08,P
USGS,8353000,9/16/2019,12:30,9/16/2019 12:30,MDT,1.08,P
USGS,8353000,9/16/2019,12:45,9/16/2019 12:45,MDT,1.08,P
USGS,8353000,9/16/2019,13:00,9/16/2019 13:00,MDT,1.08,P
USGS,8353000,9/16/2019,13:15,9/16/2019 13:15,MDT,1.08,P
USGS,8353000,9/16/2019,13:30,9/16/2019 13:30,MDT,1.08,P
USGS,8353000,9/16/2019,13:45,9/16/2019 13:45,MDT,1,P
USGS,8353000,9/16/2019,14:00,9/16/2019 14:00,MDT,1.08,P
USGS,8353000,9/16/2019,14:15,9/16/2019 14:15,MDT,1.08,P
USGS,8353000,9/16/2019,14:30,9/16/2019 14:30,MDT,1.08,P
USGS,8353000,9/16/2019,14:45,9/16/2019 14:45,MDT,1,P
USGS,8353000,9/16/2019,15:00,9/16/2019 15:00,MDT,1,P
USGS,8353000,9/16/2019,15:15,9/16/2019 15:15,MDT,1,P
USGS,8353000,9/16/2019,15:30,9/16/2019 15:30,MDT,1,P
USGS,8353000,9/16/2019,15:45,9/16/2019 15:45,MDT,1,P
USGS,8353000,9/16/2019,16:00,9/16/2019 16:00,MDT,1,P
USGS,8353000,9/16/2019,16:15,9/16/2019 16:15,MDT,0.93,P
USGS,8353000,9/16/2019,16:30,9/16/2019 16:30,MDT,1,P
USGS,8353000,9/16/2019,16:45,9/16/2019 16:45,MDT,1,P
USGS,8353000,9/16/2019,17:00,9/16/2019 17:00,MDT,0.93,P
USGS,8353000,9/16/2019,17:15,9/16/2019 17:15,MDT,0.93,P
USGS,8353000,9/16/2019,17:30,9/16/2019 17:30,MDT,0.93,P
USGS,8353000,9/16/2019,17:45,9/16/2019 17:45,MDT,0.86,P
USGS,8353000,9/16/2019,18:00,9/16/2019 18:00,MDT,0.86,P
USGS,8353000,9/16/2019,18:15,9/16/2019 18:15,MDT,0.86,P
USGS,8353000,9/16/2019,18:30,9/16/2019 18:30,MDT,0.86,P
USGS,8353000,9/16/2019,18:45,9/16/2019 18:45,MDT,0.86,P
USGS,8353000,9/16/2019,19:00,9/16/2019 19:00,MDT,0.86,P
USGS,8353000,9/16/2019,19:15,9/16/2019 19:15,MDT,0.86,P
USGS,8353000,9/16/2019,19:30,9/16/2019 19:30,MDT,0.86,P
USGS,8353000,9/16/2019,19:45,9/16/2019 19:45,MDT,0.93,P
USGS,8353000,9/16/2019,20:00,9/16/2019 20:00,MDT,0.93,P
USGS,8353000,9/16/2019,20:15,9/16/2019 20:15,MDT,0.93,P
USGS,8353000,9/16/2019,20:30,9/16/2019 20:30,MDT,0.93,P
USGS,8353000,9/16/2019,20:45,9/16/2019 20:45,MDT,0.93,P
USGS,8353000,9/16/2019,21:00,9/16/2019 21:00,MDT,0.93,P
USGS,8353000,9/16/2019,21:15,9/16/2019 21:15,MDT,0.93,P
USGS,8353000,9/16/2019,21:30,9/16/2019 21:30,MDT,0.93,P
USGS,8353000,9/16/2019,21:45,9/16/2019 21:45,MDT,0.93,P
USGS,8353000,9/16/2019,22:00,9/16/2019 22:00,MDT,0.93,P
USGS,8353000,9/16/2019,22:15,9/16/2019 22:15,MDT,0.93,P
USGS,8353000,9/16/2019,22:30,9/16/2019 22:30,MDT,0.93,P
USGS,8353000,9/16/2019,22:45,9/16/2019 22:45,MDT,0.93,P
USGS,8353000,9/16/2019,23:00,9/16/2019 23:00,MDT,1,P
USGS,8353000,9/16/2019,23:15,9/16/2019 23:15,MDT,1,P
USGS,8353000,9/16/2019,23:30,9/16/2019 23:30,MDT,4.3,P
USGS,8353000,9/16/2019,23:45,9/16/2019 23:45,MDT,11.7,P
USGS,8353000,9/17/2019,0:00,9/17/2019 0:00,MDT,13.9,P
USGS,8353000,9/17/2019,0:15,9/17/2019 0:15,MDT,14.9,P
USGS,8353000,9/17/2019,0:30,9/17/2019 0:30,MDT,16.3,P
USGS,8353000,9/17/2019,0:45,9/17/2019 0:45,MDT,17.2,P
USGS,8353000,9/17/2019,1:00,9/17/2019 1:00,MDT,18.4,P
USGS,8353000,9/17/2019,1:15,9/17/2019 1:15,MDT,19.3,P
USGS,8353000,9/17/2019,1:30,9/17/2019 1:30,MDT,20,P
USGS,8353000,9/17/2019,1:45,9/17/2019 1:45,MDT,20,P
USGS,8353000,9/17/2019,2:00,9/17/2019 2:00,MDT,20,P
USGS,8353000,9/17/2019,2:15,9/17/2019 2:15,MDT,19.7,P
USGS,8353000,9/17/2019,2:30,9/17/2019 2:30,MDT,19.3,P
USGS,8353000,9/17/2019,2:45,9/17/2019 2:45,MDT,18.7,P
USGS,8353000,9/17/2019,3:00,9/17/2019 3:00,MDT,17.8,P
USGS,8353000,9/17/2019,3:15,9/17/2019 3:15,MDT,16.9,P
